Date,Symbol,TradeType,EntryTime,EntryPrice,ExitTime,ExitPrice,PnL,ExitReason
12-03-2024,CHOLAFIN,Sell,09:20:00,1068.4,09:30:00,1074.6,-6.2,Stop Loss Hit
13-03-2024,CHOLAFIN,Sell,09:25:00,1051.4,09:45:00,1041.35,10.05,Target Hit
14-03-2024,CHOLAFIN,Buy,09:35:00,1059.75,10:20:00,1065.4,5.65,Target Hit
15-03-2024,CHOLAFIN,Sell,09:30:00,1064.75,09:40:00,1068.85,-4.1,Stop Loss Hit
18-03-2024,CHOLAFIN,Sell,09:20:00,1057.25,09:40:00,1060.55,-3.3,Stop Loss Hit
19-03-2024,CHOLAFIN,Buy,10:15:00,1055,10:25:00,1050.35,-4.65,Stop Loss Hit
20-03-2024,CHOLAFIN,Sell,09:40:00,1039,10:00:00,1030.9,8.1,Target Hit
21-03-2024,CHOLAFIN,Sell,12:35:00,1048.95,13:10:00,1051.65,-2.7,Stop Loss Hit
21-03-2024,CHOLAFIN,Buy,14:30:00,1060.9,14:50:00,1067.05,6.15,Target Hit
22-03-2024,CHOLAFIN,Buy,09:25:00,1078,09:50:00,1085.45,7.45,Target Hit
26-03-2024,CHOLAFIN,Buy,09:40:00,1092,10:25:00,1099.4,7.4,Target Hit
27-03-2024,CHOLAFIN,Buy,10:40:00,1125.7,11:00:00,1120.95,-4.75,Stop Loss Hit
28-03-2024,CHOLAFIN,Buy,11:00:00,1151.25,11:55:00,1147.9,-3.35,Stop Loss Hit
01-04-2024,CHOLAFIN,Buy,09:20:00,1179.55,10:25:00,1188.45,8.9,Target Hit
01-01-2024,CIPLA,Sell,09:35:00,1247.1,09:55:00,1250.5,-3.4,Stop Loss Hit
01-01-2024,CIPLA,Buy,14:30:00,1254.95,15:10:00,1250.45,-4.5,Stop Loss Hit
02-01-2024,CIPLA,Buy,09:20:00,1264,09:40:00,1271.8,7.8,Target Hit
03-01-2024,CIPLA,Sell,09:20:00,1276.25,09:35:00,1281.6,-5.35,Stop Loss Hit
03-01-2024,CIPLA,Buy,12:00:00,1291.8,12:10:00,1298.55,6.75,Target Hit
04-01-2024,CIPLA,Sell,09:20:00,1294.55,10:25:00,1298.5,-3.95,Stop Loss Hit
04-01-2024,CIPLA,Buy,13:30:00,1306.6,14:10:00,1302.4,-4.2,Stop Loss Hit
05-01-2024,CIPLA,Sell,09:20:00,1290.5,10:15:00,1282.8,7.7,Target Hit
08-01-2024,CIPLA,Sell,09:30:00,1282.35,10:30:00,1274.8,7.55,Target Hit
09-01-2024,CIPLA,Sell,09:50:00,1274.85,10:30:00,1278.3,-3.45,Stop Loss Hit
09-01-2024,CIPLA,Buy,11:05:00,1286.65,12:20:00,1293.4,6.75,Target Hit
10-01-2024,CIPLA,Buy,09:20:00,1313.9,09:25:00,1306.95,-6.95,Stop Loss Hit
11-01-2024,CIPLA,Sell,14:15:00,1325.6,15:15:00,1325.55,0.05,Time Exit
12-01-2024,CIPLA,Sell,09:40:00,1311.55,11:30:00,1304.15,7.4,Target Hit
15-01-2024,CIPLA,Sell,09:35:00,1309,10:05:00,1312.85,-3.85,Stop Loss Hit
15-01-2024,CIPLA,Buy,10:20:00,1319.9,13:25:00,1315.75,-4.15,Stop Loss Hit
16-01-2024,CIPLA,Sell,09:20:00,1305.95,10:20:00,1309.25,-3.3,Stop Loss Hit
17-01-2024,CIPLA,Sell,11:15:00,1289.8,15:00:00,1295.6,-5.8,Stop Loss Hit
18-01-2024,CIPLA,Sell,09:30:00,1280.45,09:35:00,1270,10.45,Target Hit
18-01-2024,CIPLA,Buy,10:35:00,1298,11:55:00,1306.3,8.3,Target Hit
19-01-2024,CIPLA,Sell,09:40:00,1322.1,12:40:00,1325.7,-3.6,Stop Loss Hit
20-01-2024,CIPLA,Sell,09:20:00,1328.55,09:40:00,1331.9,-3.35,Stop Loss Hit
23-01-2024,CIPLA,Sell,09:25:00,1369,09:30:00,1391.5,-22.5,Stop Loss Hit
23-01-2024,CIPLA,Buy,10:05:00,1410.8,11:00:00,1422.95,12.15,Target Hit
24-01-2024,CIPLA,Buy,09:20:00,1417.8,09:35:00,1413.05,-4.75,Stop Loss Hit
25-01-2024,CIPLA,Sell,09:50:00,1402.65,10:35:00,1395.55,7.1,Target Hit
30-01-2024,CIPLA,Sell,09:25:00,1336.1,09:30:00,1341.25,-5.15,Stop Loss Hit
31-01-2024,CIPLA,Buy,09:20:00,1327.65,10:10:00,1336.2,8.55,Target Hit
01-02-2024,CIPLA,Buy,09:20:00,1373.7,09:40:00,1384.3,10.6,Target Hit
02-02-2024,CIPLA,Buy,09:35:00,1393.5,11:00:00,1400.8,7.3,Target Hit
02-02-2024,CIPLA,Sell,14:00:00,1386.1,14:10:00,1390.55,-4.45,Stop Loss Hit
05-02-2024,CIPLA,Buy,09:20:00,1417,09:45:00,1426.75,9.75,Target Hit
06-02-2024,CIPLA,Sell,09:20:00,1434.6,10:25:00,1424.95,9.65,Target Hit
07-02-2024,CIPLA,Buy,11:10:00,1438.1,11:30:00,1432.5,-5.6,Stop Loss Hit
07-02-2024,CIPLA,Sell,11:50:00,1423.15,12:25:00,1428,-4.85,Stop Loss Hit
08-02-2024,CIPLA,Buy,09:20:00,1456,09:25:00,1445,-11,Stop Loss Hit
08-02-2024,CIPLA,Sell,09:45:00,1440,10:25:00,1444.9,-4.9,Stop Loss Hit
09-02-2024,CIPLA,Sell,09:30:00,1422.75,09:35:00,1430.6,-7.85,Stop Loss Hit
09-02-2024,CIPLA,Buy,12:00:00,1436.7,12:40:00,1444.4,7.7,Target Hit
12-02-2024,CIPLA,Buy,09:20:00,1444.6,10:05:00,1440.65,-3.95,Stop Loss Hit
12-02-2024,CIPLA,Sell,10:20:00,1432.5,10:55:00,1436.65,-4.15,Stop Loss Hit
13-02-2024,CIPLA,Buy,09:35:00,1444.6,12:45:00,1451.95,7.35,Target Hit
14-02-2024,CIPLA,Sell,09:30:00,1433.75,11:10:00,1426,7.75,Target Hit
15-02-2024,CIPLA,Sell,09:30:00,1416.2,09:45:00,1420.15,-3.95,Stop Loss Hit
16-02-2024,CIPLA,Buy,09:25:00,1437.05,11:40:00,1448.3,11.25,Target Hit
19-02-2024,CIPLA,Buy,10:05:00,1451.9,11:10:00,1459.75,7.85,Target Hit
20-02-2024,CIPLA,Sell,09:20:00,1466.6,09:45:00,1458.6,8,Target Hit
21-02-2024,CIPLA,Buy,09:50:00,1459.2,10:25:00,1454.85,-4.35,Stop Loss Hit
21-02-2024,CIPLA,Sell,14:35:00,1441.15,15:00:00,1447.45,-6.3,Stop Loss Hit
22-02-2024,CIPLA,Sell,09:25:00,1439.35,09:55:00,1431.3,8.05,Target Hit
23-02-2024,CIPLA,Buy,09:35:00,1466.25,10:00:00,1474.25,8,Target Hit
26-02-2024,CIPLA,Sell,12:45:00,1461.85,13:15:00,1468.7,-6.85,Stop Loss Hit
27-02-2024,CIPLA,Buy,09:20:00,1479.55,12:05:00,1474,-5.55,Stop Loss Hit
28-02-2024,CIPLA,Sell,09:25:00,1478.15,09:35:00,1482.8,-4.65,Stop Loss Hit
29-02-2024,CIPLA,Sell,10:15:00,1454,10:35:00,1460.5,-6.5,Stop Loss Hit
29-02-2024,CIPLA,Buy,11:55:00,1478.3,12:50:00,1472.6,-5.7,Stop Loss Hit
01-03-2024,CIPLA,Sell,09:50:00,1473.35,10:40:00,1465.35,8,Target Hit
02-03-2024,CIPLA,Sell,11:35:00,1479.3,11:55:00,1484.8,-5.5,Stop Loss Hit
04-03-2024,CIPLA,Buy,09:20:00,1487,09:25:00,1483.05,-3.95,Stop Loss Hit
04-03-2024,CIPLA,Sell,10:15:00,1479.85,11:40:00,1485.15,-5.3,Stop Loss Hit
05-03-2024,CIPLA,Buy,09:20:00,1478.1,09:25:00,1473.55,-4.55,Stop Loss Hit
05-03-2024,CIPLA,Sell,10:40:00,1464.1,12:15:00,1456.25,7.85,Target Hit
06-03-2024,CIPLA,Sell,10:00:00,1461,10:15:00,1466.3,-5.3,Stop Loss Hit
06-03-2024,CIPLA,Buy,14:40:00,1480.15,15:15:00,1486.9,6.75,Time Exit
07-03-2024,CIPLA,Sell,09:25:00,1478.7,10:00:00,1486.5,-7.8,Stop Loss Hit
11-03-2024,CIPLA,Buy,09:30:00,1506.55,09:40:00,1514.35,7.8,Target Hit
12-03-2024,CIPLA,Sell,09:20:00,1498.4,09:30:00,1490.45,7.95,Target Hit
13-03-2024,CIPLA,Sell,09:20:00,1452.3,09:25:00,1459.35,-7.05,Stop Loss Hit
13-03-2024,CIPLA,Buy,10:05:00,1477.95,10:30:00,1473.05,-4.9,Stop Loss Hit
14-03-2024,CIPLA,Buy,09:25:00,1471.6,09:50:00,1465.4,-6.2,Stop Loss Hit
15-03-2024,CIPLA,Sell,09:40:00,1483.9,10:05:00,1476.4,7.5,Target Hit
18-03-2024,CIPLA,Buy,10:55:00,1492.15,11:10:00,1485.55,-6.6,Stop Loss Hit
19-03-2024,CIPLA,Sell,09:20:00,1472.25,09:35:00,1463,9.25,Target Hit
20-03-2024,CIPLA,Sell,09:25:00,1435.4,09:40:00,1425.4,10,Target Hit
21-03-2024,CIPLA,Buy,09:40:00,1432.4,10:20:00,1439.6,7.2,Target Hit
22-03-2024,CIPLA,Buy,09:20:00,1470.75,09:40:00,1465,-5.75,Stop Loss Hit
26-03-2024,CIPLA,Sell,10:05:00,1466.8,11:00:00,1471,-4.2,Stop Loss Hit
27-03-2024,CIPLA,Sell,09:20:00,1471.1,09:25:00,1475,-3.9,Stop Loss Hit
28-03-2024,CIPLA,Buy,09:50:00,1481.35,12:00:00,1489.4,8.05,Target Hit
01-04-2024,CIPLA,Sell,09:25:00,1500,09:35:00,1504.95,-4.95,Stop Loss Hit
01-01-2024,DABUR,Sell,09:20:00,556.55,11:15:00,558.65,-2.1,Stop Loss Hit
01-01-2024,DABUR,Buy,12:20:00,560.05,15:05:00,558.5,-1.55,Stop Loss Hit
02-01-2024,DABUR,Buy,09:20:00,560.6,09:35:00,559.05,-1.55,Stop Loss Hit
02-01-2024,DABUR,Sell,09:55:00,554,10:05:00,555.7,-1.7,Stop Loss Hit
03-01-2024,DABUR,Buy,09:25:00,558.2,10:50:00,562,3.8,Target Hit
03-01-2024,DABUR,Sell,12:55:00,554.65,13:05:00,550.6,4.05,Target Hit
04-01-2024,DABUR,Buy,10:30:00,560.95,11:45:00,566.75,5.8,Target Hit
05-01-2024,DABUR,Sell,10:40:00,566.3,11:40:00,568.3,-2,Stop Loss Hit
08-01-2024,DABUR,Sell,09:30:00,563.3,09:45:00,559.3,4,Target Hit
09-01-2024,DABUR,Sell,09:35:00,552.95,10:30:00,554.5,-1.55,Stop Loss Hit
10-01-2024,DABUR,Sell,10:00:00,546.75,10:40:00,543.8,2.95,Target Hit
11-01-2024,DABUR,Buy,10:20:00,552.55,10:40:00,555.85,3.3,Target Hit
11-01-2024,DABUR,Sell,14:10:00,548.55,14:25:00,550.1,-1.55,Stop Loss Hit
12-01-2024,DABUR,Sell,10:05:00,550,15:15:00,549.4,0.6,Time Exit
15-01-2024,DABUR,Sell,09:40:00,549.1,10:00:00,552,-2.9,Stop Loss Hit
15-01-2024,DABUR,Buy,10:20:00,553,15:15:00,553.9,0.9,Time Exit
16-01-2024,DABUR,Buy,10:10:00,557.1,10:55:00,560.15,3.05,Target Hit
17-01-2024,DABUR,Sell,09:25:00,551.7,09:30:00,555.45,-3.75,Stop Loss Hit
18-01-2024,DABUR,Sell,09:20:00,543.1,09:35:00,539.8,3.3,Target Hit
20-01-2024,DABUR,Sell,09:40:00,541.8,10:05:00,538.25,3.55,Target Hit
23-01-2024,DABUR,Sell,09:30:00,536.15,11:55:00,532.7,3.45,Target Hit
24-01-2024,DABUR,Buy,09:20:00,527.1,09:55:00,530.3,3.2,Target Hit
25-01-2024,DABUR,Sell,09:50:00,532.7,10:55:00,529.3,3.4,Target Hit
29-01-2024,DABUR,Buy,09:20:00,532.35,09:30:00,535.3,2.95,Target Hit
30-01-2024,DABUR,Buy,10:10:00,537,10:40:00,535.35,-1.65,Stop Loss Hit
31-01-2024,DABUR,Buy,09:20:00,537.05,09:35:00,535.6,-1.45,Stop Loss Hit
01-02-2024,DABUR,Buy,09:20:00,564.3,09:30:00,562.6,-1.7,Stop Loss Hit
02-02-2024,DABUR,Sell,09:50:00,551,10:25:00,548.05,2.95,Target Hit
05-02-2024,DABUR,Sell,10:15:00,539.35,14:30:00,536.5,2.85,Target Hit
06-02-2024,DABUR,Buy,09:20:00,536.95,09:25:00,535.35,-1.6,Stop Loss Hit
06-02-2024,DABUR,Sell,14:25:00,531.65,15:05:00,533,-1.35,Stop Loss Hit
07-02-2024,DABUR,Sell,09:25:00,532.5,10:40:00,534.55,-2.05,Stop Loss Hit
07-02-2024,DABUR,Buy,11:20:00,536.05,11:35:00,534.45,-1.6,Stop Loss Hit
08-02-2024,DABUR,Sell,09:50:00,536,10:00:00,538.1,-2.1,Stop Loss Hit
09-02-2024,DABUR,Sell,09:45:00,533,10:20:00,535,-2,Stop Loss Hit
09-02-2024,DABUR,Buy,11:45:00,536.85,15:00:00,539.85,3,Target Hit
12-02-2024,DABUR,Buy,09:20:00,540.8,13:00:00,537.9,-2.9,Stop Loss Hit
12-02-2024,DABUR,Sell,15:05:00,536.9,15:15:00,535.95,0.95,Time Exit
13-02-2024,DABUR,Sell,09:25:00,533.3,10:00:00,534.7,-1.4,Stop Loss Hit
13-02-2024,DABUR,Buy,10:10:00,536.8,15:05:00,539.55,2.75,Target Hit
14-02-2024,DABUR,Buy,10:10:00,537.75,12:15:00,541.05,3.3,Target Hit
15-02-2024,DABUR,Sell,09:35:00,542.6,13:55:00,544,-1.4,Stop Loss Hit
16-02-2024,DABUR,Sell,11:15:00,544.1,14:15:00,541.3,2.8,Target Hit
19-02-2024,DABUR,Buy,09:35:00,546.45,09:45:00,544.9,-1.55,Stop Loss Hit
19-02-2024,DABUR,Sell,10:25:00,543.15,11:45:00,544.85,-1.7,Stop Loss Hit
20-02-2024,DABUR,Sell,09:35:00,546.5,13:50:00,543.65,2.85,Target Hit
21-02-2024,DABUR,Sell,10:25:00,546.5,12:15:00,548.75,-2.25,Stop Loss Hit
22-02-2024,DABUR,Sell,09:25:00,540.6,09:40:00,542.45,-1.85,Stop Loss Hit
23-02-2024,DABUR,Sell,10:25:00,541.5,11:45:00,538.65,2.85,Target Hit
26-02-2024,DABUR,Sell,10:40:00,533.2,15:00:00,529.95,3.25,Target Hit
27-02-2024,DABUR,Buy,09:25:00,530.05,09:55:00,533,2.95,Target Hit
28-02-2024,DABUR,Buy,14:25:00,540.95,14:40:00,538.9,-2.05,Stop Loss Hit
29-02-2024,DABUR,Sell,09:50:00,534.1,11:30:00,535.5,-1.4,Stop Loss Hit
29-02-2024,DABUR,Buy,15:00:00,539,15:05:00,537.05,-1.95,Stop Loss Hit
02-03-2024,DABUR,Sell,09:20:00,538.95,11:35:00,540.75,-1.8,Stop Loss Hit
04-03-2024,DABUR,Sell,09:25:00,536.2,10:35:00,538.8,-2.6,Stop Loss Hit
06-03-2024,DABUR,Sell,09:20:00,532.5,09:25:00,534.2,-1.7,Stop Loss Hit
07-03-2024,DABUR,Buy,09:25:00,533.6,09:40:00,531.2,-2.4,Stop Loss Hit
11-03-2024,DABUR,Buy,10:25:00,537.65,10:45:00,536.1,-1.55,Stop Loss Hit
11-03-2024,DABUR,Sell,15:05:00,533.75,15:15:00,533.25,0.5,Time Exit
12-03-2024,DABUR,Sell,09:55:00,528.85,10:15:00,530.25,-1.4,Stop Loss Hit
13-03-2024,DABUR,Sell,09:40:00,527.75,10:00:00,525.05,2.7,Target Hit
14-03-2024,DABUR,Buy,09:20:00,522.35,10:00:00,526.1,3.75,Target Hit
15-03-2024,DABUR,Buy,09:25:00,530.05,09:30:00,528.05,-2,Stop Loss Hit
15-03-2024,DABUR,Sell,10:30:00,526,11:45:00,527.75,-1.75,Stop Loss Hit
18-03-2024,DABUR,Sell,09:40:00,522.9,13:10:00,524.3,-1.4,Stop Loss Hit
19-03-2024,DABUR,Sell,09:50:00,518.95,12:25:00,520.25,-1.3,Stop Loss Hit
20-03-2024,DABUR,Buy,09:25:00,520.1,09:30:00,518.5,-1.6,Stop Loss Hit
20-03-2024,DABUR,Sell,10:10:00,516.95,10:45:00,513,3.95,Target Hit
21-03-2024,DABUR,Buy,10:50:00,523.2,15:15:00,523.95,0.75,Time Exit
22-03-2024,DABUR,Sell,09:25:00,522.55,13:35:00,519.6,2.95,Target Hit
26-03-2024,DABUR,Buy,09:45:00,520.2,10:20:00,518.75,-1.45,Stop Loss Hit
27-03-2024,DABUR,Sell,09:50:00,521.1,15:15:00,521.65,-0.55,Time Exit
28-03-2024,DABUR,Sell,10:00:00,518.75,11:00:00,520.05,-1.3,Stop Loss Hit
28-03-2024,DABUR,Buy,13:00:00,522.7,14:30:00,525.4,2.7,Target Hit
01-04-2024,DABUR,Buy,09:20:00,530.05,09:30:00,528.5,-1.55,Stop Loss Hit
02-01-2024,DRREDDY,Buy,09:20:00,1176.45,09:25:00,1183.1,6.65,Target Hit
03-01-2024,DRREDDY,Buy,09:40:00,1186.4,09:50:00,1193.45,7.05,Target Hit
04-01-2024,DRREDDY,Sell,09:55:00,1176,10:15:00,1180.55,-4.55,Stop Loss Hit
05-01-2024,DRREDDY,Sell,09:50:00,1168.45,13:25:00,1171.4,-2.95,Stop Loss Hit
08-01-2024,DRREDDY,Sell,09:30:00,1166.55,09:45:00,1160.5,6.05,Target Hit
09-01-2024,DRREDDY,Sell,09:35:00,1154.95,11:05:00,1158.85,-3.9,Stop Loss Hit
10-01-2024,DRREDDY,Sell,09:25:00,1144.2,09:35:00,1147.7,-3.5,Stop Loss Hit
11-01-2024,DRREDDY,Sell,09:45:00,1131.75,09:55:00,1135.8,-4.05,Stop Loss Hit
12-01-2024,DRREDDY,Sell,09:20:00,1133.85,14:20:00,1137.55,-3.7,Stop Loss Hit
15-01-2024,DRREDDY,Buy,10:50:00,1150.65,11:35:00,1157,6.35,Target Hit
16-01-2024,DRREDDY,Sell,09:30:00,1150.85,13:30:00,1143.7,7.15,Target Hit
18-01-2024,DRREDDY,Sell,09:35:00,1113.1,09:50:00,1105,8.1,Target Hit
18-01-2024,DRREDDY,Buy,12:15:00,1130.4,12:30:00,1127.05,-3.35,Stop Loss Hit
19-01-2024,DRREDDY,Buy,09:20:00,1142,09:25:00,1135.8,-6.2,Stop Loss Hit
19-01-2024,DRREDDY,Sell,09:30:00,1133.2,11:50:00,1126.5,6.7,Target Hit
20-01-2024,DRREDDY,Sell,09:45:00,1129.5,11:10:00,1134.9,-5.4,Stop Loss Hit
23-01-2024,DRREDDY,Buy,09:20:00,1134.8,09:35:00,1144.55,9.75,Target Hit
24-01-2024,DRREDDY,Buy,09:20:00,1147.85,09:40:00,1154.6,6.75,Target Hit
25-01-2024,DRREDDY,Sell,09:20:00,1175.2,09:45:00,1180.8,-5.6,Stop Loss Hit
25-01-2024,DRREDDY,Buy,10:40:00,1183,10:50:00,1179.6,-3.4,Stop Loss Hit
29-01-2024,DRREDDY,Sell,10:15:00,1148.65,10:20:00,1152.25,-3.6,Stop Loss Hit
29-01-2024,DRREDDY,Buy,10:50:00,1160.55,11:20:00,1156.85,-3.7,Stop Loss Hit
30-01-2024,DRREDDY,Sell,09:20:00,1173.8,09:40:00,1177.9,-4.1,Stop Loss Hit
31-01-2024,DRREDDY,Buy,10:10:00,1197.1,10:20:00,1205.55,8.45,Target Hit
01-02-2024,DRREDDY,Buy,09:35:00,1227.8,09:45:00,1222.25,-5.55,Stop Loss Hit
01-02-2024,DRREDDY,Sell,10:10:00,1212,10:25:00,1204.2,7.8,Target Hit
02-02-2024,DRREDDY,Sell,10:35:00,1201,11:00:00,1204.8,-3.8,Stop Loss Hit
02-02-2024,DRREDDY,Buy,11:20:00,1210,14:50:00,1206.4,-3.6,Stop Loss Hit
05-02-2024,DRREDDY,Buy,09:20:00,1215.6,09:35:00,1223.2,7.6,Target Hit
06-02-2024,DRREDDY,Buy,09:25:00,1235.45,09:35:00,1230.3,-5.15,Stop Loss Hit
07-02-2024,DRREDDY,Buy,09:20:00,1237.65,09:25:00,1232.25,-5.4,Stop Loss Hit
07-02-2024,DRREDDY,Sell,10:20:00,1228.2,10:25:00,1232.8,-4.6,Stop Loss Hit
08-02-2024,DRREDDY,Sell,09:45:00,1233.2,11:05:00,1226.8,6.4,Target Hit
09-02-2024,DRREDDY,Buy,09:20:00,1235.9,09:25:00,1232.4,-3.5,Stop Loss Hit
09-02-2024,DRREDDY,Sell,11:00:00,1223.55,12:00:00,1226.95,-3.4,Stop Loss Hit
12-02-2024,DRREDDY,Buy,13:30:00,1268,13:45:00,1274.4,6.4,Target Hit
13-02-2024,DRREDDY,Buy,09:20:00,1273.8,10:25:00,1270.2,-3.6,Stop Loss Hit
14-02-2024,DRREDDY,Sell,09:30:00,1248.5,11:05:00,1242.1,6.4,Target Hit
15-02-2024,DRREDDY,Sell,09:55:00,1247.95,12:35:00,1251.2,-3.25,Stop Loss Hit
16-02-2024,DRREDDY,Buy,09:35:00,1256.2,10:20:00,1265.6,9.4,Target Hit
20-02-2024,DRREDDY,Sell,09:30:00,1283.8,09:50:00,1277.3,6.5,Target Hit
21-02-2024,DRREDDY,Sell,11:20:00,1270.3,12:15:00,1274.45,-4.15,Stop Loss Hit
22-02-2024,DRREDDY,Sell,09:35:00,1250.1,09:40:00,1255.75,-5.65,Stop Loss Hit
23-02-2024,DRREDDY,Buy,09:35:00,1283.95,10:00:00,1296.4,12.45,Target Hit
26-02-2024,DRREDDY,Sell,09:55:00,1288.35,12:05:00,1281.1,7.25,Target Hit
27-02-2024,DRREDDY,Buy,09:25:00,1287.95,09:45:00,1284.5,-3.45,Stop Loss Hit
28-02-2024,DRREDDY,Buy,09:40:00,1300,09:45:00,1295,-5,Stop Loss Hit
28-02-2024,DRREDDY,Sell,09:55:00,1286.3,13:05:00,1279.55,6.75,Target Hit
29-02-2024,DRREDDY,Sell,09:20:00,1273.25,09:25:00,1276.8,-3.55,Stop Loss Hit
29-02-2024,DRREDDY,Buy,09:35:00,1286.45,09:40:00,1281.75,-4.7,Stop Loss Hit
01-03-2024,DRREDDY,Sell,09:50:00,1280.7,11:50:00,1285.5,-4.8,Stop Loss Hit
01-03-2024,DRREDDY,Buy,13:30:00,1293.65,13:55:00,1290.35,-3.3,Stop Loss Hit
04-03-2024,DRREDDY,Buy,09:20:00,1261.6,09:25:00,1269.3,7.7,Target Hit
05-03-2024,DRREDDY,Buy,09:20:00,1268.45,09:35:00,1265.1,-3.35,Stop Loss Hit
05-03-2024,DRREDDY,Sell,10:40:00,1256.85,11:05:00,1250.5,6.35,Target Hit
06-03-2024,DRREDDY,Sell,09:20:00,1249.65,09:30:00,1253.2,-3.55,Stop Loss Hit
07-03-2024,DRREDDY,Buy,10:30:00,1272,10:45:00,1268.4,-3.6,Stop Loss Hit
11-03-2024,DRREDDY,Sell,09:20:00,1264.5,09:25:00,1270.95,-6.45,Stop Loss Hit
11-03-2024,DRREDDY,Buy,11:25:00,1280.7,11:55:00,1276.2,-4.5,Stop Loss Hit
12-03-2024,DRREDDY,Sell,09:30:00,1276.45,10:10:00,1268.5,7.95,Target Hit
13-03-2024,DRREDDY,Sell,09:20:00,1258,09:30:00,1261.8,-3.8,Stop Loss Hit
14-03-2024,DRREDDY,Buy,10:00:00,1259.15,10:20:00,1255.5,-3.65,Stop Loss Hit
15-03-2024,DRREDDY,Sell,09:50:00,1251,10:20:00,1244.55,6.45,Target Hit
18-03-2024,DRREDDY,Buy,09:40:00,1263.4,11:20:00,1270.35,6.95,Target Hit
19-03-2024,DRREDDY,Sell,09:20:00,1258.05,09:35:00,1250.6,7.45,Target Hit
20-03-2024,DRREDDY,Sell,09:20:00,1214,09:40:00,1205,9,Target Hit
21-03-2024,DRREDDY,Sell,09:35:00,1215.45,09:40:00,1218.65,-3.2,Stop Loss Hit
21-03-2024,DRREDDY,Buy,10:20:00,1226.4,12:05:00,1223,-3.4,Stop Loss Hit
22-03-2024,DRREDDY,Buy,11:05:00,1232.95,11:40:00,1241.2,8.25,Target Hit
26-03-2024,DRREDDY,Sell,09:35:00,1228.25,09:55:00,1231.75,-3.5,Stop Loss Hit
26-03-2024,DRREDDY,Buy,11:05:00,1238.35,11:45:00,1234.5,-3.85,Stop Loss Hit
27-03-2024,DRREDDY,Sell,12:45:00,1218.7,14:55:00,1211.15,7.55,Target Hit
28-03-2024,DRREDDY,Buy,09:45:00,1233.25,10:10:00,1230.1,-3.15,Stop Loss Hit
01-04-2024,DRREDDY,Buy,10:55:00,1243.7,13:35:00,1252.55,8.85,Target Hit
01-01-2024,EICHERMOT,Sell,09:20:00,4056,09:25:00,4069.9,-13.9,Stop Loss Hit
02-01-2024,EICHERMOT,Sell,09:55:00,3956.85,10:25:00,3931.95,24.9,Target Hit
03-01-2024,EICHERMOT,Sell,11:05:00,3883,11:25:00,3898.35,-15.35,Stop Loss Hit
04-01-2024,EICHERMOT,Sell,09:20:00,3872.8,15:15:00,3860.05,12.75,Time Exit
05-01-2024,EICHERMOT,Buy,09:55:00,3904,10:45:00,3891.3,-12.7,Stop Loss Hit
05-01-2024,EICHERMOT,Sell,14:15:00,3863.5,14:40:00,3878.05,-14.55,Stop Loss Hit
08-01-2024,EICHERMOT,Sell,12:45:00,3888.35,14:15:00,3899.8,-11.45,Stop Loss Hit
09-01-2024,EICHERMOT,Sell,09:20:00,3886.5,09:35:00,3864.2,22.3,Target Hit
10-01-2024,EICHERMOT,Sell,09:20:00,3807.5,09:40:00,3818.9,-11.4,Stop Loss Hit
11-01-2024,EICHERMOT,Buy,12:05:00,3916,12:30:00,3905.1,-10.9,Stop Loss Hit
12-01-2024,EICHERMOT,Sell,10:40:00,3858.7,12:50:00,3876.4,-17.7,Stop Loss Hit
15-01-2024,EICHERMOT,Sell,09:40:00,3817.6,10:15:00,3827.4,-9.8,Stop Loss Hit
16-01-2024,EICHERMOT,Buy,09:30:00,3799.75,10:00:00,3818.85,19.1,Target Hit
17-01-2024,EICHERMOT,Buy,11:05:00,3766.9,11:40:00,3753.15,-13.75,Stop Loss Hit
18-01-2024,EICHERMOT,Sell,09:25:00,3713,09:30:00,3693.15,19.85,Target Hit
19-01-2024,EICHERMOT,Buy,09:20:00,3773.5,09:25:00,3744.55,-28.95,Stop Loss Hit
20-01-2024,EICHERMOT,Buy,09:20:00,3732.15,09:25:00,3720,-12.15,Stop Loss Hit
20-01-2024,EICHERMOT,Sell,10:00:00,3691.65,11:00:00,3703.9,-12.25,Stop Loss Hit
23-01-2024,EICHERMOT,Sell,10:00:00,3700,10:10:00,3711.25,-11.25,Stop Loss Hit
24-01-2024,EICHERMOT,Sell,09:25:00,3605.1,09:40:00,3581.8,23.3,Target Hit
25-01-2024,EICHERMOT,Sell,09:20:00,3612.7,09:25:00,3627.65,-14.95,Stop Loss Hit
29-01-2024,EICHERMOT,Buy,09:20:00,3641.05,09:55:00,3662,20.95,Target Hit
30-01-2024,EICHERMOT,Buy,13:30:00,3712,14:50:00,3699.65,-12.35,Stop Loss Hit
31-01-2024,EICHERMOT,Buy,09:25:00,3732,09:55:00,3751.75,19.75,Target Hit
05-02-2024,EICHERMOT,Buy,09:20:00,3889.1,10:00:00,3876.45,-12.65,Stop Loss Hit
06-02-2024,EICHERMOT,Buy,10:50:00,3917.75,13:25:00,3938.25,20.5,Target Hit
07-02-2024,EICHERMOT,Sell,09:20:00,3953.6,09:40:00,3925.1,28.5,Target Hit
08-02-2024,EICHERMOT,Sell,09:20:00,3906.6,10:15:00,3881.8,24.8,Target Hit
09-02-2024,EICHERMOT,Buy,09:30:00,3822.65,09:40:00,3804.75,-17.9,Stop Loss Hit
